第  戎,南  锡,0,0.25,0.84,1,0.25,0.74,1.1,3
梅  斯,图卢兹,3,0,0.84,1,0,0.9,0.94,1
南  特,甘  冈,2,0.25,0.84,1,0.25,0.72,1.12,3
波尔多,马  赛,-1,0,0.78,1.06,0,0.72,1.12,1
蒙彼利,里  昂,-2,-0.25,1,0.84,-0.25,1.1,0.74,0
尼  斯,昂  热,2,0.75,0.94,0.9,1,1.16,0.68,0
巴斯蒂,洛里昂,1,0,0.92,0.92,-0.5,0.86,0.98,3
卡  昂,雷  恩,2,0.5,0.94,0.9,0.75,0.86,0.98,0
昂  热,蒙彼利,2,0.25,0.96,0.88,0.75,1,0.84,3
南  锡,埃蒂安,2,0.25,0.84,1,0.5,0.8,1.04,3
洛里昂,波尔多,2,0,0.86,0.98,0,0.66,1.18,1
甘  冈,梅  斯,2,0.75,0.94,0.9,1.5,1.12,0.72,3
里  尔,南  特,0,0.25,0.96,0.88,0,0.88,0.96,3
里  昂,尼  斯,1,0.75,0.94,0.9,1.5,0.76,1.08,1
马  赛,巴斯蒂,4,1.5,0.84,1,1.5,0.86,0.98,3
日尔曼,卡  昂,6,2.25,1.04,0.8,2.75,1.02,0.82,1
雷  恩,摩纳哥,0,-0.5,0.8,1.04,-0.5,0.82,1.02,0
图卢兹,第  戎,3,0.25,1.04,0.8,0.25,1,0.84,1
摩纳哥,图卢兹,6,1.5,0.92,0.92,1.5,0.88,0.96,3
梅  斯,甘  冈,3,0,0.96,0.88,-0.25,0.8,1.04,0
蒙彼利,卡  昂,2,0.5,0.9,0.94,0.75,1.04,0.8,3
埃蒂安,尼  斯,0,0.25,0.92,0.92,0.25,1.04,0.8,3
里  尔,南  特,0,0.25,0.94,0.9,0.25,0.8,1.04,3
昂  热,波尔多,0,0.25,1.1,0.74,0.25,1.06,0.78,1
马  赛,第  戎,3,1.25,0.96,0.88,1.5,0.84,1,3
